Rank,Name,Background,BackgroundWeight,Eyes,EyesWeight,Fur,FurWeight,Hands,HandsWeight,Hat,HatWeight,Mask,MaskWeight,Mouth,MouthWeight,Outfit,OutfitWeight,Tail,TailWeight,Wings,WingsWeight,TraitCount,Weighting
2208,Bernard Papageorgio,Yellow,6.1991435,Eye Patch,36.6455696,Gray Striped,9.6661102,Daruma,20.3873239,Straw Hat,15.9504132,None,1.1855037,Angry,11.7444219,Collar,7.8561737,None,1.0614115,None,1.0199049,7,113.57055650000001
2209,Sasha Gallagher,Red,6.0819328,Yellow Eyes,6.505618,Black,9.5702479,Pizza,9.4146341,Wizard Hat,56.7647059,None,1.1855037,Smiling,12.6695842,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,113.5512003
2210,Emery Roy,Green,5.9445585,Very Angry,9.8974359,Gold,38.6,Taiyaki,9.1759113,Beanie,16.7826087,None,1.1855037,Normal,12.9820628,Suit,15.038961,None,1.0614115,None,1.0199049,7,113.5429387
2211,Edna Abawi,Green,5.9445585,Small Pupils,9.7804054,Siamese,19.2358804,Daruma,20.3873239,Headphones,32.7118644,None,1.1855037,Happy,12.2151899,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,113.5400829
2212,Dolph Fernandez,Green,5.9445585,Cute Eyes,9.9313894,Pink,10.1757469,Onigiri,9.538715,None,2.5506608,None,1.1855037,Drooling,18.2649842,Wizard Robe,50.7894737,None,1.0614115,None,1.0199049,6,113.52098570000001
2213,Petey Berger,Red,6.0819328,Very Angry,9.8974359,Black,9.5702479,None,19.5608108,Beanie,16.7826087,None,1.1855037,Serious,12.0876827,Nekkid,14.6212121,Devil Tail,20.8273381,None,1.0199049,7,113.489258
2214,Dolph Magoo,Red,6.0819328,Yellow Eyes,6.505618,Bicolor,10,Nerf Guns,42.8888889,Cap,17.1810089,None,1.1855037,Drooling,18.2649842,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,113.4669102
2215,Smokey Lardhi Ph.D.,Orange,5.926305,Very Angry,9.8974359,Black,9.5702479,Beer,41.0638298,Sombrero,15.078125,None,1.1855037,Angry,11.7444219,Suit,15.038961,None,1.0614115,None,1.0199049,7,113.44072700000001
2216,Sam Howard,Blue,6.0883281,Eye Patch,36.6455696,Tricolor,20.6785714,Pizza,9.4146341,Sombrero,15.078125,None,1.1855037,Normal,12.9820628,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,113.4317684
2217,Benji Clark,Orange,5.926305,Eye Patch,36.6455696,Gray Striped,9.6661102,Pizza,9.4146341,Party Hat,15.4812834,None,1.1855037,Very Angry,16.4957265,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,113.37224140000001
2218,Zoe Davis,Purple,6.1269841,Star Glasses,22.4418605,Striped,10,Fish Bowl,9.0327613,None,2.5506608,None,1.1855037,Bubble Gum,42.2627737,Nekkid,14.6212121,None,1.0614115,None,1.0199049,6,113.36170969999999
2219,Oliver McGee,Purple,6.1269841,White Eyes,27.5714286,Black,9.5702479,Knife and Fork,10.087108,Party Hat,15.4812834,None,1.1855037,Growling,11.4201183,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,113.3495853
2220,Asia Lardhi,Orange,5.926305,Star Glasses,22.4418605,Dark Gray Striped,9.5860927,Onigiri,9.538715,Sombrero,15.078125,None,1.1855037,Smiling,12.6695842,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,113.2598102
2221,Gizzabelle Denver,Red,6.0819328,Cute Eyes,9.9313894,Gray Striped,9.6661102,Machete,38.8590604,Cap,17.1810089,None,1.1855037,Tongue Out,12.5053996,Chef,13.8848921,None,1.0614115,None,1.0199049,7,113.23119390000001
2222,Farrah Johnson,Purple,6.1269841,Very Angry,9.8974359,Tricolor,20.6785714,Onigiri,9.538715,Fire Bucket,16.8804665,None,1.1855037,Serious,12.0876827,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,113.2289834
2223,Charles Esq.,Blue,6.0883281,Yellow Eyes,6.505618,Striped,10,Fish Bowl,9.0327613,Beanie,16.7826087,Clown,19.1721854,Clown,19.1721854,Suit,15.038961,None,1.0614115,None,1.0199049,8,113.2277607
2224,Misty McKenzie,Blue,6.0883281,Small Pupils,9.7804054,Orange Striped,10.0520833,Milk,9.6822742,None,2.5506608,None,1.1855037,Bubble Gum,42.2627737,Hawaiian Shirt,7.9206566,Devil Tail,20.8273381,None,1.0199049,7,113.2245092
2225,Teddy Ivanov,Purple,6.1269841,Star Glasses,22.4418605,Orange Striped,10.0520833,Beer,41.0638298,None,2.5506608,None,1.1855037,Very Angry,16.4957265,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,6,113.20006210000001
2226,Penelope Leblanc,Green,5.9445585,White Eyes,27.5714286,Pink,10.1757469,Pizza,9.4146341,None,2.5506608,None,1.1855037,Drooling,18.2649842,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,6,113.14519760000002
2227,Tony Leblanc,Yellow,6.1991435,Yellow Eyes,6.505618,Orange Striped,10.0520833,Wand,38.0921053,None,2.5506608,Clown,19.1721854,Clown,19.1721854,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,113.10295540000001
2228,Fluffy Jameal,Blue,6.0883281,Yellow Eyes,6.505618,Orange Striped,10.0520833,Milk,9.6822742,Straw Hat,15.9504132,Clown,19.1721854,Clown,19.1721854,Suit,15.038961,None,1.0614115,None,1.0199049,8,113.0971614
2229,Chloe McIver,Blue,6.0883281,Yellow Eyes,6.505618,Bicolor,10,Chicken,9.3236715,Chef Hat,23.4412955,Clown,19.1721854,Clown,19.1721854,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,8,113.05905330000002
2230,Madam Isis Fernandez,Red,6.0819328,Cute Eyes,9.9313894,Black,9.5702479,Beer,41.0638298,Straw Hat,15.9504132,None,1.1855037,Growling,11.4201183,Chef,13.8848921,None,1.0614115,None,1.0199049,7,113.02422400000002
2231,Fernando Fernandez,Blue,6.0883281,Yellow Eyes,6.505618,Dark Gray Striped,9.5860927,Wand,38.0921053,None,2.5506608,Clown,19.1721854,Clown,19.1721854,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,113.02372910000001
2232,Autumn Baldwin,Orange,5.926305,Green Eyes,6.3977901,Crystal,32.7118644,Chicken,9.3236715,Headphones,32.7118644,None,1.1855037,Smiling,12.6695842,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,113.00594000000001
2233,Bernard Sawyer,Blue,6.0883281,Green Eyes,6.3977901,Gray Striped,9.6661102,Daruma,20.3873239,Straw Hat,15.9504132,None,1.1855037,Very Angry,16.4957265,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,113.0048198
2234,Emma Nakamoto,Blue,6.0883281,White Eyes,27.5714286,Pink,10.1757469,Daruma,20.3873239,Beanie,16.7826087,None,1.1855037,Normal,12.9820628,Chef,13.8848921,None,1.0614115,None,1.0199049,7,112.9937916
2235,Pretty Lardhi,Green,5.9445585,Yellow Eyes,6.505618,Bicolor,10,Fish Bowl,9.0327613,Wizard Hat,56.7647059,None,1.1855037,Happy,12.2151899,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.9883262
2236,Catman Tyson,Purple,6.1269841,Yellow Eyes,6.505618,Striped,10,Taiyaki,9.1759113,Chef Hat,23.4412955,Clown,19.1721854,Clown,19.1721854,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,8,112.9499491
2237,Lou Kozlov,Green,5.9445585,Cute Eyes,9.9313894,Orange Striped,10.0520833,Fish Bowl,9.0327613,Unicorn Tiara,33.4682081,None,1.1855037,Growling,11.4201183,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,112.9415339
2238,Raven Magoo,Green,5.9445585,Yellow Eyes,6.505618,Pink,10.1757469,Fish Bowl,9.0327613,Fire Bucket,16.8804665,Clown,19.1721854,Clown,19.1721854,Nekkid,14.6212121,None,1.0614115,None,1.0199049,8,112.93984690000002
2239,Bingo Clark,Orange,5.926305,Yellow Eyes,6.505618,White,9.368932,Fish Bowl,9.0327613,Halo,20.8273381,None,1.1855037,Bubble Gum,42.2627737,Chef,13.8848921,None,1.0614115,None,1.0199049,7,112.9300207
2240,Caesar Berger,Yellow,6.1991435,Blue Eyes,8.4034833,White,9.368932,Pizza,9.4146341,Unicorn Tiara,33.4682081,None,1.1855037,Normal,12.9820628,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,112.92887879999999
2241,Jasmine Murphy,Purple,6.1269841,Closed,25.5066079,Gray Striped,9.6661102,Onigiri,9.538715,Fire Bucket,16.8804665,None,1.1855037,Serious,12.0876827,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,112.8989814
2242,Coco Adams,Red,6.0819328,White Eyes,27.5714286,Pink,10.1757469,Knife and Fork,10.087108,Unicorn Tiara,33.4682081,None,1.1855037,Normal,12.9820628,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.8919798
2243,Kassy Boutlier,Yellow,6.1991435,Yellow Eyes,6.505618,Striped,10,Onigiri,9.538715,Chef Hat,23.4412955,Clown,19.1721854,Clown,19.1721854,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,8,112.88733250000001
2244,Dimitri Callahan,Green,5.9445585,Very Angry,9.8974359,Siamese,19.2358804,Nerf Guns,42.8888889,None,2.5506608,None,1.1855037,Growling,11.4201183,Nekkid,14.6212121,None,1.0614115,None,1.0199049,6,112.8842121
2245,Maria Muncher,Orange,5.926305,Scar Crystal Eye,47.4590164,Pink,10.1757469,Chicken,9.3236715,None,2.5506608,None,1.1855037,Very Angry,16.4957265,Nekkid,14.6212121,None,1.0614115,None,1.0199049,6,112.87779640000001
2246,Isra Magillicutty,Orange,5.926305,Star Glasses,22.4418605,Crystal,32.7118644,Milk,9.6822742,Fire Bucket,16.8804665,None,1.1855037,Smiling,12.6695842,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,112.8568322
2247,Sadie Roy,Yellow,6.1991435,Blue and Yellow,25.5066079,Black,9.5702479,Onigiri,9.538715,Straw Hat,15.9504132,None,1.1855037,Normal,12.9820628,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,112.83960529999999
2248,Simba DuPont,Red,6.0819328,Green Eyes,6.3977901,Siamese,19.2358804,Milk,9.6822742,Party Hat,15.4812834,Diver,18.5576923,Snorkel,18.5576923,Hoodie,7.4040921,None,1.0614115,None,1.0199049,8,112.83375040000001
2249,Solomon Baldwin,Red,6.0819328,Eye Patch,36.6455696,Siamese,19.2358804,Milk,9.6822742,Beanie,16.7826087,None,1.1855037,Growling,11.4201183,Collar,7.8561737,None,1.0614115,None,1.0199049,7,112.8259582
2250,Farrah Lardhi,Purple,6.1269841,Yellow Eyes,6.505618,Gray Striped,9.6661102,None,19.5608108,Halo,20.8273381,Clown,19.1721854,Clown,19.1721854,Collar,7.8561737,None,1.0614115,None,1.0199049,7,112.82330250000001
2251,Abby Zimmerman,Green,5.9445585,Blue Eyes,8.4034833,Gray Striped,9.6661102,Milk,9.6822742,None,2.5506608,None,1.1855037,Bubble Gum,42.2627737,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,6,112.8063324
2252,Ava Zimmerman,Yellow,6.1991435,Scar Crystal Eye,47.4590164,Bicolor,10,Chicken,9.3236715,Sombrero,15.078125,None,1.1855037,Happy,12.2151899,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.80063890000001
2253,Teddy McKenzie,Green,5.9445585,Green Eyes,6.3977901,Siamese,19.2358804,Fish Bowl,9.0327613,Party Hat,15.4812834,Diver,18.5576923,Snorkel,18.5576923,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,8,112.78623100000002
2254,Olivia Chen,Green,5.9445585,Green Eyes,6.3977901,Gold,38.6,Knife and Fork,10.087108,None,2.5506608,Diver,18.5576923,Snorkel,18.5576923,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,112.77485870000001
2255,Fluffy Berger,Purple,6.1269841,Green Eyes,6.3977901,Tricolor,20.6785714,Taiyaki,9.1759113,Sombrero,15.078125,None,1.1855037,Bubble Gum,42.2627737,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,112.7622127
2256,Hillary Muncher,Orange,5.926305,Green Eyes,6.3977901,Orange Striped,10.0520833,Milk,9.6822742,None,2.5506608,None,1.1855037,Cigar,56.7647059,Suit,15.038961,None,1.0614115,None,1.0199049,6,112.73823750000001
2257,Emma Boutlier,Purple,6.1269841,Green Eyes,6.3977901,Gold,38.6,Knife and Fork,10.087108,None,2.5506608,Diver,18.5576923,Snorkel,18.5576923,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,112.73448100000002
2258,Georgie Johnson,Red,6.0819328,Green Eyes,6.3977901,Gray Striped,9.6661102,Nerf Guns,42.8888889,Fire Bucket,16.8804665,None,1.1855037,Drooling,18.2649842,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.70566529999999
2259,Mr. Theodore Magee,Purple,6.1269841,Very Angry,9.8974359,White,9.368932,Pizza,9.4146341,Headphones,32.7118644,None,1.1855037,Serious,12.0876827,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,112.69994820000001
2260,Caesar Ivanov,Purple,6.1269841,Very Angry,9.8974359,Tricolor,20.6785714,Pizza,9.4146341,Pirate Hat,41.0638298,None,1.1855037,Normal,12.9820628,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.68901070000001
2261,Fernando Sawyer,Green,5.9445585,Green Eyes,6.3977901,White,9.368932,Beer,41.0638298,Cap,17.1810089,None,1.1855037,Normal,12.9820628,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,112.68079469999999
2262,Sally Jefferson,Blue,6.0883281,Eye Patch,36.6455696,Siamese,19.2358804,Onigiri,9.538715,Fire Bucket,16.8804665,None,1.1855037,Angry,11.7444219,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,112.6778589
2263,Pearl Lardhi,Orange,5.926305,Small Pupils,9.7804054,Black,9.5702479,Beer,41.0638298,Halo,20.8273381,None,1.1855037,Tongue Out,12.5053996,Collar,7.8561737,None,1.0614115,None,1.0199049,7,112.6511
2264,Beatrix Baldwin,Yellow,6.1991435,Blue and Yellow,25.5066079,Bicolor,10,Nerf Guns,42.8888889,None,2.5506608,None,1.1855037,Angry,11.7444219,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,6,112.6382571
2265,Ricardo Cat,Blue,6.0883281,Very Angry,9.8974359,Orange Striped,10.0520833,Chicken,9.3236715,Fire Bucket,16.8804665,None,1.1855037,Beard,40.2083333,Suit,15.038961,None,1.0614115,None,1.0199049,7,112.61068010000001
2266,Midnight Federov,Orange,5.926305,Cute Eyes,9.9313894,Orange Striped,10.0520833,Onigiri,9.538715,Halo,20.8273381,None,1.1855037,Drooling,18.2649842,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,112.55994280000002
2267,Leonard Gallagher,Orange,5.926305,Cute Eyes,9.9313894,Black,9.5702479,Taiyaki,9.1759113,Straw Hat,15.9504132,None,1.1855037,Bubble Gum,42.2627737,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,112.55965309999999
2268,Candy Jones,Green,5.9445585,White Eyes,27.5714286,Black,9.5702479,Daruma,20.3873239,Beanie,16.7826087,None,1.1855037,Tongue Out,12.5053996,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,112.5041798
2269,Lucy Gomez,Orange,5.926305,Very Angry,9.8974359,Dark Gray Striped,9.5860927,Beer,41.0638298,Halo,20.8273381,None,1.1855037,Happy,12.2151899,Collar,7.8561737,None,1.0614115,None,1.0199049,7,112.49376559999999
2270,Egor Kozlov,Green,5.9445585,Yellow Eyes,6.505618,Striped,10,Milk,9.6822742,Straw Hat,15.9504132,Clown,19.1721854,Clown,19.1721854,Nekkid,14.6212121,None,1.0614115,None,1.0199049,8,112.4835596
2271,Queenie Magee,Green,5.9445585,Yellow Eyes,6.505618,Bicolor,10,Taiyaki,9.1759113,Cap,17.1810089,Clown,19.1721854,Clown,19.1721854,Chef,13.8848921,None,1.0614115,None,1.0199049,8,112.47147240000001
2272,Amelia Murphy,Green,5.9445585,Star Glasses,22.4418605,Black,9.5702479,Fish Bowl,9.0327613,Pirate Hat,41.0638298,None,1.1855037,Growling,11.4201183,Collar,7.8561737,None,1.0614115,None,1.0199049,7,112.4509505
2273,Nala Jones,Green,5.9445585,Yellow Eyes,6.505618,Bicolor,10,Beer,41.0638298,None,2.5506608,None,1.1855037,Serious,12.0876827,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,6,112.44882150000001
2274,Nora Fernandez,Blue,6.0883281,Green Eyes,6.3977901,Dark Gray Striped,9.5860927,Chicken,9.3236715,Wizard Hat,56.7647059,None,1.1855037,Angry,11.7444219,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.43050280000001
2275,Sophie Sawyer,Orange,5.926305,Small Pupils,9.7804054,White,9.368932,Machete,38.8590604,Beanie,16.7826087,None,1.1855037,Smiling,12.6695842,Chef,13.8848921,None,1.0614115,None,1.0199049,7,112.3931883
2276,Emery Nakamura,Green,5.9445585,Green Eyes,6.3977901,Gold,38.6,Milk,9.6822742,None,2.5506608,Diver,18.5576923,Snorkel,18.5576923,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,112.37002490000002
2277,Wojack Idol,Red,6.0819328,Blue and Yellow,25.5066079,White,9.368932,Nerf Guns,42.8888889,None,2.5506608,None,1.1855037,Happy,12.2151899,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,6,112.3607464
2278,Poppy Lopez,Orange,5.926305,Scar Crystal Eye,47.4590164,Gray Striped,9.6661102,Taiyaki,9.1759113,Party Hat,15.4812834,None,1.1855037,Serious,12.0876827,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,112.3407864
2279,Charles Jameal,Purple,6.1269841,Yellow Eyes,6.505618,Black,9.5702479,Milk,9.6822742,Beanie,16.7826087,Clown,19.1721854,Clown,19.1721854,Chef,13.8848921,None,1.0614115,None,1.0199049,8,112.33210860000003
2280,Joe Jones,Purple,6.1269841,Cute Eyes,9.9313894,Crystal,32.7118644,Milk,9.6822742,None,2.5506608,None,1.1855037,Serious,12.0876827,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,6,112.31404010000001
2281,Daisy Nakamoto,Purple,6.1269841,Yellow Eyes,6.505618,Striped,10,Chicken,9.3236715,Straw Hat,15.9504132,Clown,19.1721854,Clown,19.1721854,Nekkid,14.6212121,None,1.0614115,None,1.0199049,8,112.30738250000002
2282,Chairman Cali Clark,Blue,6.0883281,Small Pupils,9.7804054,Pink,10.1757469,Machete,38.8590604,Party Hat,15.4812834,None,1.1855037,Angry,11.7444219,Suit,15.038961,None,1.0614115,None,1.0199049,7,112.28960760000001
2283,Zoe Pinkman,Blue,6.0883281,Yellow Eyes,6.505618,Bicolor,10,Chicken,9.3236715,Straw Hat,15.9504132,Clown,19.1721854,Clown,19.1721854,Nekkid,14.6212121,None,1.0614115,None,1.0199049,8,112.26872650000001
2284,Adam Jackson,Yellow,6.1991435,Closed,25.5066079,Pink,10.1757469,Skateboard,35.0909091,None,2.5506608,None,1.1855037,Drooling,18.2649842,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,6,112.2569695
2285,Manuel Magoo,Blue,6.0883281,Very Angry,9.8974359,Gold,38.6,Taiyaki,9.1759113,Chef Hat,23.4412955,None,1.1855037,Angry,11.7444219,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,112.2122531
2286,Mrs. Ariel,Blue,6.0883281,Very Angry,9.8974359,Gray Striped,9.6661102,Beer,41.0638298,Straw Hat,15.9504132,None,1.1855037,Very Angry,16.4957265,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,112.20390080000001
2287,Julie Magoo,Purple,6.1269841,Yellow Eyes,6.505618,Bicolor,10,Chicken,9.3236715,None,2.5506608,Clown,19.1721854,Clown,19.1721854,Cardano Tshirt,8.1434599,Devil Tail,20.8273381,None,1.0199049,8,112.19580449999998
2288,Ol' Tony,Orange,5.926305,Yellow Eyes,6.505618,Black,9.5702479,Onigiri,9.538715,Chef Hat,23.4412955,Clown,19.1721854,Clown,19.1721854,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,8,112.1847419
2289,Sir Joey MacInnis,Orange,5.926305,Small Pupils,9.7804054,Black,9.5702479,Pizza,9.4146341,Party Hat,15.4812834,None,1.1855037,Bubble Gum,42.2627737,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,112.1782621
2290,Cinnamon Martinez Esq.,Orange,5.926305,Yellow Eyes,6.505618,Orange Striped,10.0520833,Beer,41.0638298,Straw Hat,15.9504132,None,1.1855037,Tongue Out,12.5053996,Suit,15.038961,None,1.0614115,None,1.0199049,7,112.16401040000001
2291,Sofia Martinez,Green,5.9445585,Blue Eyes,8.4034833,Pink,10.1757469,Beer,41.0638298,Party Hat,15.4812834,None,1.1855037,Serious,12.0876827,Chef,13.8848921,None,1.0614115,None,1.0199049,7,112.16287720000001
2292,Catman Castro,Purple,6.1269841,Cute Eyes,9.9313894,Black,9.5702479,Fish Bowl,9.0327613,Party Hat,15.4812834,None,1.1855037,Bubble Gum,42.2627737,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,112.14805240000001
2293,Mr. Fernando Denver,Purple,6.1269841,Blue and Yellow,25.5066079,Dark Gray Striped,9.5860927,Taiyaki,9.1759113,Headphones,32.7118644,None,1.1855037,Very Angry,16.4957265,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,112.14766430000002
2294,Simon Catman,Red,6.0819328,Green Eyes,6.3977901,Pink,10.1757469,Knife and Fork,10.087108,Chef Hat,23.4412955,Diver,18.5576923,Snorkel,18.5576923,Hoodie,7.4040921,None,1.0614115,None,1.0199049,8,112.13846280000001
2295,Raven Winters,Orange,5.926305,Very Angry,9.8974359,Dark Gray Striped,9.5860927,Wand,38.0921053,Chef Hat,23.4412955,None,1.1855037,Smiling,12.6695842,Hoodie,7.4040921,None,1.0614115,None,1.0199049,7,112.1383112
2296,Cutie Pie Pinkman,Red,6.0819328,Small Pupils,9.7804054,White,9.368932,Milk,9.6822742,Straw Hat,15.9504132,None,1.1855037,Bubble Gum,42.2627737,Chef,13.8848921,None,1.0614115,None,1.0199049,7,112.1330239
2297,Lucy Tyson,Yellow,6.1991435,Green Eyes,6.3977901,Pink,10.1757469,None,19.5608108,Halo,20.8273381,Diver,18.5576923,Snorkel,18.5576923,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,7,112.1327674
2298,Madam Julie,Green,5.9445585,Cute Eyes,9.9313894,Bicolor,10,Wand,38.0921053,Fire Bucket,16.8804665,None,1.1855037,Drooling,18.2649842,Collar,7.8561737,None,1.0614115,None,1.0199049,7,112.0910781
2299,Ava Jefferson,Purple,6.1269841,Star Glasses,22.4418605,Pink,10.1757469,Knife and Fork,10.087108,Sombrero,15.078125,None,1.1855037,Growling,11.4201183,Lobster Bib,31.6393443,None,1.0614115,None,1.0199049,7,112.09068760000001
2300,Madam Ethel Popov,Blue,6.0883281,Scar Crystal Eye,47.4590164,White,9.368932,Chicken,9.3236715,Sombrero,15.078125,None,1.1855037,Happy,12.2151899,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,112.0777403
2301,Eva Black,Purple,6.1269841,Very Angry,9.8974359,Bicolor,10,None,19.5608108,Beanie,16.7826087,None,1.1855037,Angry,11.7444219,Lobster Bib,31.6393443,None,1.0614115,None,1.0199049,6,112.07706290000002
2302,Princess Lilly Ball,Yellow,6.1991435,Small Pupils,9.7804054,Black,9.5702479,Pizza,9.4146341,None,2.5506608,None,1.1855037,Fangs,17.439759,Royal Cloak,50.7894737,None,1.0614115,None,1.0199049,6,112.0697816
2303,Ashley Gomez,Orange,5.926305,Yellow Eyes,6.505618,White,9.368932,Pizza,9.4146341,Cap,17.1810089,Clown,19.1721854,Clown,19.1721854,Chef,13.8848921,None,1.0614115,None,1.0199049,8,112.0608737
2304,Ernie Davis,Purple,6.1269841,Small Pupils,9.7804054,Bicolor,10,Pizza,9.4146341,Cap,17.1810089,None,1.1855037,Tongue Out,12.5053996,Nekkid,14.6212121,Devil Tail,20.8273381,None,1.0199049,8,112.01618729999998
2305,Autumn Leblanc,Blue,6.0883281,Green Eyes,6.3977901,Gold,38.6,Taiyaki,9.1759113,None,2.5506608,Diver,18.5576923,Snorkel,18.5576923,Cardano Tshirt,8.1434599,None,1.0614115,None,1.0199049,7,112.0074316
2306,Mellow Baldwin,Green,5.9445585,Yellow Eyes,6.505618,Dark Gray Striped,9.5860927,Chicken,9.3236715,Chef Hat,23.4412955,Clown,19.1721854,Clown,19.1721854,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,8,112.00379670000001
2307,Ricardo Fernandez,Red,6.0819328,Small Pupils,9.7804054,Pink,10.1757469,Wand,38.0921053,Straw Hat,15.9504132,None,1.1855037,Serious,12.0876827,Nekkid,14.6212121,None,1.0614115,None,1.0199049,7,111.9108989
2308,Dimitri Pickles,Blue,6.0883281,Blue Eyes,8.4034833,Siamese,19.2358804,Fish Bowl,9.0327613,Straw Hat,15.9504132,None,1.1855037,Mustache,40.2083333,Collar,7.8561737,None,1.0614115,None,1.0199049,7,111.89677380000002
2309,Benji DuPont,Yellow,6.1991435,White Eyes,27.5714286,Dark Gray Striped,9.5860927,Chicken,9.3236715,None,2.5506608,None,1.1855037,Fangs,17.439759,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,6,111.89394060000001
2310,Stephan Muncher,Red,6.0819328,Green Eyes,6.3977901,Pink,10.1757469,Chicken,9.3236715,Chef Hat,23.4412955,Diver,18.5576923,Snorkel,18.5576923,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,8,111.89159079999999
2311,Penelope Kozlov,Red,6.0819328,Small Pupils,9.7804054,Crystal,32.7118644,Fish Bowl,9.0327613,Chef Hat,23.4412955,None,1.1855037,Drooling,18.2649842,Hawaiian,7.4230769,None,1.0614115,None,1.0199049,7,111.85772100000001
2312,Zoe Ivanov,Blue,6.0883281,White Eyes,27.5714286,Orange Striped,10.0520833,Machete,38.8590604,None,2.5506608,None,1.1855037,Normal,12.9820628,Hoodie,7.4040921,None,1.0614115,None,1.0199049,6,111.8331733
2313,Cleo Klein,Green,5.9445585,Closed,25.5066079,Black,9.5702479,Pizza,9.4146341,Fire Bucket,16.8804665,None,1.1855037,Growling,11.4201183,Pirate Jacket,27.9710145,None,1.0614115,None,1.0199049,7,111.8290482
2314,Luna Muncher,Orange,5.926305,Blue Eyes,8.4034833,Siamese,19.2358804,None,19.5608108,Headphones,32.7118644,None,1.1855037,Angry,11.7444219,Hawaiian Shirt,7.9206566,None,1.0614115,None,1.0199049,6,111.82887960000002
2315,Georgie Denver,Purple,6.1269841,Cute Eyes,9.9313894,Tricolor,20.6785714,Chicken,9.3236715,Straw Hat,15.9504132,None,1.1855037,Angry,11.7444219,Scuba Suit,32.8977273,None,1.0614115,None,1.0199049,7,111.77457930000001
2316,Amelia Leblanc,Red,6.0819328,Blue Eyes,8.4034833,Tricolor,20.6785714,Nerf Guns,42.8888889,None,2.5506608,None,1.1855037,Fangs,17.439759,Hoodie,7.4040921,None,1.0614115,None,1.0199049,6,111.7728455
2317,Thanos McKenzie,Orange,5.926305,Yellow Eyes,6.505618,Bicolor,10,Fish Bowl,9.0327613,Party Hat,15.4812834,Clown,19.1721854,Clown,19.1721854,Suit,15.038961,None,1.0614115,None,1.0199049,8,111.7644123
