Rank,Name,Background,BackgroundWeight,Eyes,EyesWeight,Fur,FurWeight,Hands,HandsWeight,Hat,HatWeight,Mask,MaskWeight,Mouth,MouthWeight,Outfit,OutfitWeight,Tail,TailWeight,Wings,WingsWeight,TraitCount,Weighting
3158,Nora Sherwin,Yellow,6.1290672,Blue Eyes,8.4977444,White,9.2487725,Fish Bowl,9.1145161,Unicorn Tiara,33.8383234,None,1.184696,Smiling,12.7274775,Chef,13.8504902,None,1.0618189,None,1.0200361,7,98.53182390000002
3159,Penelope Smith,Blue,6.1490751,Blue Eyes,8.4977444,Pink,10.181982,Pizza,9.4026622,Straw Hat,16.0997151,None,1.184696,Angry,11.6756198,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,98.52667560000002
3160,Leonard Ball,Yellow,6.1290672,Yellow Eyes,6.4954023,Siamese,19.2210884,Knife and Fork,10.0373002,None,2.5454955,None,1.184696,Very Angry,16.3797101,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,6,98.51542030000002
3161,Lulu Ivanov Esq.,Yellow,6.1290672,Yellow Eyes,6.4954023,Tricolor,20.7757353,Chicken,9.3870432,Chef Hat,23.6443515,None,1.184696,Angry,11.6756198,Suit,15.272973,None,1.0618189,None,1.0200361,7,98.50562490000002
3162,Amelia Campbell,Red,6.056806,Green Eyes,6.4362187,Gray Striped,9.6929674,Knife and Fork,10.0373002,Pirate Hat,40.9492754,None,1.184696,Serious,12.0747863,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,98.50372190000002
3163,Boots Alvarez,Orange,5.9110879,Cute Eyes,9.8966725,Dark Gray Striped,9.6105442,Fish Bowl,9.1145161,Straw Hat,16.0997151,None,1.184696,Growling,11.3473896,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,98.49980240000001
3164,Gizzabelle McIver,Blue,6.1490751,Green Eyes,6.4362187,Siamese,19.2210884,Taiyaki,9.2791461,None,2.5454955,Diver,18.5278689,Snorkel,18.5278689,Chef,13.8504902,None,1.0618189,None,1.0200361,7,98.47798840000002
3165,Felix Santos,Blue,6.1490751,Blue Eyes,8.4977444,Orange Striped,10.0373002,Taiyaki,9.2791461,Unicorn Tiara,33.8383234,None,1.184696,Fangs,17.6043614,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,98.4570494
3166,Gizmo Summers,Yellow,6.1290672,Cute Eyes,9.8966725,Tricolor,20.7757353,Knife and Fork,10.0373002,None,2.5454955,None,1.184696,Growling,11.3473896,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,6,98.43901690000001
3167,Gizmo Lopez,Orange,5.9110879,Small Pupils,9.7431034,Siamese,19.2210884,Chicken,9.3870432,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,6,98.42251840000002
3168,Bernard McGee,Purple,6.1490751,Yellow Eyes,6.4954023,Pink,10.181982,Chicken,9.3870432,Pirate Hat,40.9492754,None,1.184696,Smiling,12.7274775,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.42197910000002
3169,Duchess Castro Ph.D.,Yellow,6.1290672,Blue Eyes,8.4977444,Pink,10.181982,Pizza,9.4026622,Headphones,32.1079545,None,1.184696,Angry,11.6756198,Suit,15.272973,None,1.0618189,None,1.0200361,7,98.39343570000003
3170,Edna Pinkman,Blue,6.1490751,Very Angry,9.8966725,Striped,10.0195035,Fish Bowl,9.1145161,Unicorn Tiara,33.8383234,None,1.184696,Very Angry,16.3797101,Collar,7.8595271,None,1.0618189,None,1.0200361,7,98.3827604
3171,Mr. Ricardo Nakamoto,Red,6.056806,Green Eyes,6.4362187,Pink,10.181982,Onigiri,9.497479,Pirate Hat,40.9492754,None,1.184696,Smiling,12.7274775,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.3809622
3172,Lil' Miss Daisy Lopez,Yellow,6.1290672,Blue Eyes,8.4977444,Dark Gray Striped,9.6105442,Machete,38.9724138,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Chef,13.8504902,None,1.0618189,None,1.0200361,6,98.3658041
3173,Jimbo Hardy,Green,5.9798942,Star Glasses,22.2480315,Siamese,19.2210884,Fish Bowl,9.1145161,Cap,17.1762918,None,1.184696,Serious,12.0747863,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.34633190000001
3174,Madam Emma McKenzie,Orange,5.9110879,Blue and Yellow,25.3408072,Black,9.529511,Pizza,9.4026622,Beanie,16.6696165,None,1.184696,Drooling,18.2290323,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,98.33908500000001
3175,Skittles Klein,Green,5.9798942,Small Pupils,9.7431034,Gold,38.4421769,Chicken,9.3870432,None,2.5454955,None,1.184696,Serious,12.0747863,Chef,13.8504902,None,1.0618189,None,1.0200361,6,98.33590190000001
3176,Lil' Miss Bella Winters,Orange,5.9110879,Blue and Yellow,25.3408072,Pink,10.181982,Milk,9.5779661,Cap,17.1762918,None,1.184696,Fangs,17.6043614,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.32422
3177,Sofia Schmidt,Purple,6.1490751,Yellow Eyes,6.4954023,Gray Striped,9.6929674,Knife and Fork,10.0373002,Pirate Hat,40.9492754,None,1.184696,Tongue Out,12.4471366,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.3028806
3178,Larry Nakamoto,Red,6.056806,Very Angry,9.8966725,Gray Striped,9.6929674,Daruma,20.3273381,None,2.5454955,None,1.184696,Serious,12.0747863,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,6,98.3014224
3179,Duchess Berger,Blue,6.1490751,Blue and Yellow,25.3408072,Dark Gray Striped,9.6105442,Chicken,9.3870432,Beanie,16.6696165,None,1.184696,Growling,11.3473896,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,98.2698048
3180,Penelope Jones,Purple,6.1490751,Blue Eyes,8.4977444,Bicolor,10.1091234,Onigiri,9.497479,Headphones,32.1079545,None,1.184696,Normal,12.9313501,Chef,13.8504902,None,1.0618189,None,1.0200361,7,98.2686493
3181,Sasha Alvarez,Red,6.056806,Cute Eyes,9.8966725,Tricolor,20.7757353,Fish Bowl,9.1145161,Halo,21.0074349,None,1.184696,Happy,12.4197802,Chef,13.8504902,None,1.0618189,None,1.0200361,7,98.2468678
3182,Garfield Kozak,Orange,5.9110879,Green Eyes,6.4362187,Tricolor,20.7757353,Taiyaki,9.2791461,Chef Hat,23.6443515,None,1.184696,Happy,12.4197802,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,98.23164870000001
3183,Ethel Idol,Blue,6.1490751,Green Eyes,6.4362187,Striped,10.0195035,Fish Bowl,9.1145161,Party Hat,15.3559783,None,1.184696,Growling,11.3473896,Hawaiian,7.4160105,Devil Tail,20.7757353,None,1.0200361,8,98.2218214
3184,Madam Molly Jefferson,Purple,6.1490751,Very Angry,9.8966725,Tricolor,20.7757353,Daruma,20.3273381,Straw Hat,16.0997151,None,1.184696,Happy,12.4197802,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,98.20975940000001
3185,Queenie Ball,Green,5.9798942,Very Angry,9.8966725,Striped,10.0195035,Chicken,9.3870432,Headphones,32.1079545,None,1.184696,Drooling,18.2290323,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.1518238
3186,Lulu Magillicutty,Purple,6.1490751,Yellow Eyes,6.4954023,Orange Striped,10.0373002,Pizza,9.4026622,Party Hat,15.3559783,None,1.184696,Fangs,17.6043614,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,98.14545960000001
3187,Sally Jackson,Orange,5.9110879,White Eyes,27.5658537,Pink,10.181982,Milk,9.5779661,Halo,21.0074349,None,1.184696,Growling,11.3473896,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,98.13315730000001
3188,Stephan Wagner,Red,6.056806,Very Angry,9.8966725,Orange Striped,10.0373002,Machete,38.9724138,None,2.5454955,None,1.184696,Very Angry,16.3797101,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,6,98.1269765
3189,Laurielle Jones,Red,6.056806,Cute Eyes,9.8966725,Pink,10.181982,Fish Bowl,9.1145161,Headphones,32.1079545,None,1.184696,Drooling,18.2290323,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,98.11868700000001
3190,Coco White,Red,6.056806,Small Pupils,9.7431034,Crystal,33.2411765,Knife and Fork,10.0373002,Sombrero,15.150134,None,1.184696,Growling,11.3473896,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,98.1173528
3191,Julie Smith,Yellow,6.1290672,Blue Eyes,8.4977444,Bicolor,10.1091234,Machete,38.9724138,None,2.5454955,None,1.184696,Fangs,17.6043614,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,6,98.09678410000001
3192,Winston Castro,Yellow,6.1290672,White Eyes,27.5658537,Siamese,19.2210884,Onigiri,9.497479,None,2.5454955,None,1.184696,Normal,12.9313501,Chef,13.8504902,None,1.0618189,None,1.0200361,6,98.05373630000001
3193,Winston Sherwin,Blue,6.1490751,Cute Eyes,9.8966725,Black,9.529511,Chicken,9.3870432,None,2.5454955,None,1.184696,Beard,40.3642857,Chef,13.8504902,None,1.0618189,None,1.0200361,6,98.03548540000001
3194,Bingo Nakamura,Green,5.9798942,Cute Eyes,9.8966725,Striped,10.0195035,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Normal,12.9313501,Collar,7.8595271,None,1.0618189,None,1.0200361,6,98.03407690000002
3195,Sprinkles Suzuki,Blue,6.1490751,Closed,25.3408072,Gray Striped,9.6929674,Onigiri,9.497479,Sombrero,15.150134,None,1.184696,Happy,12.4197802,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,98.01557190000001
3196,Alan Chen,Red,6.056806,Yellow Eyes,6.4954023,Orange Striped,10.0373002,Taiyaki,9.2791461,Cap,17.1762918,None,1.184696,Tongue Out,12.4471366,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,98.01196000000002
3197,Cali White,Blue,6.1490751,White Eyes,27.5658537,Bicolor,10.1091234,Chicken,9.3870432,Sombrero,15.150134,None,1.184696,Very Angry,16.3797101,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.99730740000001
3198,Emma Bigglesworth,Orange,5.9110879,Green Eyes,6.4362187,Orange Striped,10.0373002,Pizza,9.4026622,Cap,17.1762918,None,1.184696,Tongue Out,12.4471366,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,97.93057440000001
3199,Weezey Smith,Purple,6.1490751,Closed,25.3408072,Dark Gray Striped,9.6105442,Onigiri,9.497479,Cap,17.1762918,None,1.184696,Fangs,17.6043614,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,97.92000180000001
3200,Casey Jefferson,Orange,5.9110879,Yellow Eyes,6.4954023,Striped,10.0195035,Knife and Fork,10.0373002,Halo,21.0074349,None,1.184696,Growling,11.3473896,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,97.91879850000001
3201,Bernard Edwards,Green,5.9798942,Small Pupils,9.7431034,Bicolor,10.1091234,Taiyaki,9.2791461,None,2.5454955,None,1.184696,Mustache,40.0780142,Chef,13.8504902,None,1.0618189,None,1.0200361,6,97.8981792
3202,Skittles Nakamoto,Yellow,6.1290672,Small Pupils,9.7431034,Black,9.529511,Onigiri,9.497479,Headphones,32.1079545,None,1.184696,Fangs,17.6043614,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.86784440000001
3203,Lightning Papageorgio,Green,5.9798942,Very Angry,9.8966725,Siamese,19.2210884,Onigiri,9.497479,Fire Bucket,17.1242424,None,1.184696,Very Angry,16.3797101,Nekkid,14.6398964,None,1.0618189,None,1.0200361,7,97.8644156
3204,Winston McKenzie,Blue,6.1490751,Yellow Eyes,6.4954023,Orange Striped,10.0373002,Fish Bowl,9.1145161,Party Hat,15.3559783,None,1.184696,Fangs,17.6043614,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,97.8573135
3205,James Pinkman,Purple,6.1490751,Yellow Eyes,6.4954023,Pink,10.181982,Knife and Fork,10.0373002,Fire Bucket,17.1242424,None,1.184696,Growling,11.3473896,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,97.8552686
3206,Leonard Kozlov,Blue,6.1490751,Yellow Eyes,6.4954023,Gray Striped,9.6929674,Chicken,9.3870432,Cap,17.1762918,None,1.184696,Happy,12.4197802,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,97.84043700000001
3207,Julie Jefferson,Orange,5.9110879,Blue Eyes,8.4977444,Black,9.529511,Wand,37.6733333,None,2.5454955,None,1.184696,Smiling,12.7274775,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,97.83745820000001
3208,Marshmallow,Purple,6.1490751,Blue Eyes,8.4977444,Black,9.529511,Fish Bowl,9.1145161,Beanie,16.6696165,None,1.184696,Growling,11.3473896,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,97.8277297
3209,Caesar Cat,Purple,6.1490751,Green Eyes,6.4362187,Dark Gray Striped,9.6105442,Knife and Fork,10.0373002,Pirate Hat,40.9492754,None,1.184696,Growling,11.3473896,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.7861711
3210,Rachelle Denver,Orange,5.9110879,Green Eyes,6.4362187,Bicolor,10.1091234,Chicken,9.3870432,Pirate Hat,40.9492754,None,1.184696,Happy,12.4197802,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,97.75397190000001
3211,Blaze Clark,Purple,6.1490751,Cute Eyes,9.8966725,Bicolor,10.1091234,Pizza,9.4026622,Beanie,16.6696165,None,1.184696,Happy,12.4197802,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,97.74761000000001
3212,Ernie,Yellow,6.1290672,Very Angry,9.8966725,Orange Striped,10.0373002,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Collar,7.8595271,None,1.0618189,None,1.0200361,6,97.7168331
3213,Madam Luna Lee,Green,5.9798942,Blue Eyes,8.4977444,White,9.2487725,Machete,38.9724138,None,2.5454955,None,1.184696,Drooling,18.2290323,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,6,97.7119311
3214,Pierre Campbell,Red,6.056806,Cute Eyes,9.8966725,Striped,10.0195035,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Collar,7.8595271,None,1.0618189,None,1.0200361,6,97.62677520000003
3215,Larry Schmidt,Blue,6.1490751,Green Eyes,6.4362187,Crystal,33.2411765,Knife and Fork,10.0373002,None,2.5454955,None,1.184696,Fangs,17.6043614,Suit,15.272973,None,1.0618189,None,1.0200361,6,97.59951260000001
3216,Isis Jefferson,Purple,6.1490751,Green Eyes,6.4362187,Crystal,33.2411765,Knife and Fork,10.0373002,Fire Bucket,17.1242424,None,1.184696,Growling,11.3473896,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.59177040000002
3217,Nora Pinkman,Orange,5.9110879,Closed,25.3408072,Bicolor,10.1091234,Onigiri,9.497479,Halo,21.0074349,None,1.184696,Tongue Out,12.4471366,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.5694369
3218,Mr. Loki Adams,Purple,6.1490751,Blue Eyes,8.4977444,Bicolor,10.1091234,Knife and Fork,10.0373002,Headphones,32.1079545,None,1.184696,Angry,11.6756198,Chef,13.8504902,None,1.0618189,None,1.0200361,7,97.55274019999999
3219,Ol' Maximus Jackson,Yellow,6.1290672,Blue and Yellow,25.3408072,Gray Striped,9.6929674,Chicken,9.3870432,None,2.5454955,None,1.184696,Angry,11.6756198,Hawaiian Shirt,7.9256662,Devil Tail,20.7757353,None,1.0200361,7,97.5360155
3220,Boots Gallagher,Green,5.9798942,Small Pupils,9.7431034,Dark Gray Striped,9.6105442,Onigiri,9.497479,Beanie,16.6696165,None,1.184696,Normal,12.9313501,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,97.5326675
3221,Catman Leblanc,Blue,6.1490751,Yellow Eyes,6.4954023,Striped,10.0195035,Milk,9.5779661,Pirate Hat,40.9492754,None,1.184696,Growling,11.3473896,Collar,7.8595271,None,1.0618189,None,1.0200361,7,97.52357169999999
3222,Sam Berger,Red,6.056806,Yellow Eyes,6.4954023,Siamese,19.2210884,Fish Bowl,9.1145161,None,2.5454955,None,1.184696,Beard,40.3642857,Hoodie,7.406291,None,1.0618189,None,1.0200361,6,97.51679720000001
3223,Dolph Nakamura,Purple,6.1490751,Green Eyes,6.4362187,Dark Gray Striped,9.6105442,Pizza,9.4026622,Beanie,16.6696165,None,1.184696,Smiling,12.7274775,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,97.51547120000002
3224,Jasmine Lee,Green,5.9798942,Green Eyes,6.4362187,Crystal,33.2411765,Pizza,9.4026622,Cap,17.1762918,None,1.184696,Smiling,12.7274775,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,97.50516400000002
3225,Ethel Cooper,Yellow,6.1290672,Very Angry,9.8966725,Crystal,33.2411765,Fish Bowl,9.1145161,None,2.5454955,None,1.184696,Very Angry,16.3797101,Chef,13.8504902,None,1.0618189,None,1.0200361,6,97.47004030000001
3226,Peanut Magoo,Blue,6.1490751,Closed,25.3408072,Gray Striped,9.6929674,Daruma,20.3273381,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,97.4556285
3227,Pretty Denver,Red,6.056806,Blue Eyes,8.4977444,Pink,10.181982,Knife and Fork,10.0373002,Fire Bucket,17.1242424,None,1.184696,Tongue Out,12.4471366,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,97.4458917
3228,Lil' Miss Cheshire Fischer,Purple,6.1490751,White Eyes,27.5658537,Orange Striped,10.0373002,Pizza,9.4026622,Party Hat,15.3559783,None,1.184696,Very Angry,16.3797101,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,97.4320227
3229,Jesse Gomez,Blue,6.1490751,Closed,25.3408072,Bicolor,10.1091234,Onigiri,9.497479,Beanie,16.6696165,None,1.184696,Very Angry,16.3797101,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.4021792
3230,Luna MacDonald,Blue,6.1490751,Yellow Eyes,6.4954023,White,9.2487725,Skateboard,34.882716,Sombrero,15.150134,None,1.184696,Happy,12.4197802,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,97.39697890000001
3231,Pierre Robertson,Red,6.056806,Small Pupils,9.7431034,Striped,10.0195035,Chicken,9.3870432,Beanie,16.6696165,None,1.184696,Happy,12.4197802,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,97.39653290000001
3232,Ol' Damion Roy,Red,6.056806,Closed,25.3408072,Pink,10.181982,Taiyaki,9.2791461,None,2.5454955,None,1.184696,Angry,11.6756198,Hawaiian,7.4160105,Devil Tail,20.7757353,None,1.0200361,7,97.33521610000001
3233,Amelia Summers,Purple,6.1490751,Small Pupils,9.7431034,Siamese,19.2210884,Daruma,20.3273381,Fire Bucket,17.1242424,None,1.184696,Angry,11.6756198,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,97.29156599999999
3234,Albert Summers,Green,5.9798942,Star Glasses,22.2480315,Siamese,19.2210884,Pizza,9.4026622,Sombrero,15.150134,None,1.184696,Smiling,12.7274775,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,97.26101140000002
3235,Daisy Bigglesworth,Red,6.056806,Star Glasses,22.2480315,Black,9.529511,Chicken,9.3870432,Cap,17.1762918,None,1.184696,Tongue Out,12.4471366,Suit,15.272973,None,1.0618189,None,1.0200361,7,97.24322570000001
3236,Wanda Robertson,Orange,5.9110879,Closed,25.3408072,Dark Gray Striped,9.6105442,Chicken,9.3870432,Halo,21.0074349,None,1.184696,Normal,12.9313501,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,97.2393663
3237,Simba Popov,Purple,6.1490751,Very Angry,9.8966725,Gray Striped,9.6929674,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Smiling,12.7274775,Hoodie,7.406291,None,1.0618189,None,1.0200361,6,97.21961300000001
3238,Edna Hardy,Blue,6.1490751,Green Eyes,6.4362187,Crystal,33.2411765,Knife and Fork,10.0373002,Fire Bucket,17.1242424,None,1.184696,Angry,11.6756198,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,97.2050758
3239,Zoe Santos,Green,5.9798942,Yellow Eyes,6.4954023,Crystal,33.2411765,Chicken,9.3870432,Straw Hat,16.0997151,None,1.184696,Smiling,12.7274775,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.18707670000002
3240,Dante Martinez,Green,5.9798942,Closed,25.3408072,Striped,10.0195035,Milk,9.5779661,Halo,21.0074349,None,1.184696,Smiling,12.7274775,Hoodie,7.406291,None,1.0618189,None,1.0200361,7,97.184807
3241,Queenie Idol,Purple,6.1490751,Green Eyes,6.4362187,Bicolor,10.1091234,Pizza,9.4026622,Straw Hat,16.0997151,None,1.184696,Tongue Out,12.4471366,Lobster Bib,31.3944444,None,1.0618189,None,1.0200361,7,97.16380810000001
3242,Mrs. Abby Wagner,Red,6.056806,Cute Eyes,9.8966725,Gold,38.4421769,Chicken,9.3870432,None,2.5454955,None,1.184696,Very Angry,16.3797101,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,6,97.1517517
3243,Sylvester DuPont,Yellow,6.1290672,Blue Eyes,8.4977444,Bicolor,10.1091234,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Normal,12.9313501,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,6,97.14534990000001
3244,Lou Thompson,Green,5.9798942,Cute Eyes,9.8966725,Gray Striped,9.6929674,Wand,37.6733333,None,2.5454955,None,1.184696,Fangs,17.6043614,Hoodie,7.406291,None,1.0618189,None,1.0200361,6,97.11192750000001
3245,Fiona Jones,Purple,6.1490751,Eye Patch,35.7658228,Gray Striped,9.6929674,Milk,9.5779661,None,2.5454955,None,1.184696,Happy,12.4197802,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,97.10391570000002
3246,Georgie Nakamura,Green,5.9798942,Star Glasses,22.2480315,Gray Striped,9.6929674,Onigiri,9.497479,Chef Hat,23.6443515,None,1.184696,Smiling,12.7274775,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,97.04656900000002
3247,Mrs. Sally Kozlov,Blue,6.1490751,Yellow Eyes,6.4954023,Tricolor,20.7757353,Pizza,9.4026622,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Scuba Suit,32.8546512,None,1.0618189,None,1.0200361,6,96.98307040000002
3248,Oliver Adams,Yellow,6.1290672,Cute Eyes,9.8966725,White,9.2487725,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Normal,12.9313501,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,96.96900230000001
3249,Cleo Thompson,Green,5.9798942,Blue and Yellow,25.3408072,Dark Gray Striped,9.6105442,Chicken,9.3870432,Sombrero,15.150134,None,1.184696,Drooling,18.2290323,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,96.95382300000001
3250,Dolph Williams,Red,6.056806,Green Eyes,6.4362187,Bicolor,10.1091234,Fish Bowl,9.1145161,Headphones,32.1079545,None,1.184696,Smiling,12.7274775,Suit,15.272973,None,1.0618189,None,1.0200361,7,96.95050180000001
3251,Deezy Bigglesworth,Blue,6.1490751,Blue Eyes,8.4977444,Orange Striped,10.0373002,Daruma,20.3273381,Sombrero,15.150134,None,1.184696,Very Angry,16.3797101,Suit,15.272973,None,1.0618189,None,1.0200361,7,96.93970750000003
3252,Mr. Sylvester Jackson,Purple,6.1490751,Closed,25.3408072,Gray Striped,9.6929674,Onigiri,9.497479,Straw Hat,16.0997151,None,1.184696,Fangs,17.6043614,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,96.92584830000001
3253,Mrs. Daisy Black,Green,5.9798942,Blue Eyes,8.4977444,Black,9.529511,Wand,37.6733333,None,2.5454955,None,1.184696,Drooling,18.2290323,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,6,96.89885820000002
3254,Stella McKenzie,Blue,6.1490751,Blue and Yellow,25.3408072,Orange Striped,10.0373002,Pizza,9.4026622,Halo,21.0074349,None,1.184696,Angry,11.6756198,Cardano Tshirt,8.1309353,None,1.0618189,None,1.0200361,7,96.86926730000002
3255,Ol' Gregory Ivanov,Red,6.056806,Yellow Eyes,6.4954023,Pink,10.181982,Onigiri,9.497479,Unicorn Tiara,33.8383234,None,1.184696,Drooling,18.2290323,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,7,96.84046810000001
3256,Athena Catman,Orange,5.9110879,Green Eyes,6.4362187,Orange Striped,10.0373002,Chicken,9.3870432,None,2.5454955,None,1.184696,Bubble Gum,41.5514706,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,96.82142470000001
3257,Snowball Cat,Blue,6.1490751,Small Pupils,9.7431034,Pink,10.181982,Knife and Fork,10.0373002,Sombrero,15.150134,None,1.184696,Tongue Out,12.4471366,Pirate Jacket,27.9752475,None,1.0618189,None,1.0200361,7,96.8094114
3258,Midnight Thompson,Purple,6.1490751,Very Angry,9.8966725,Black,9.529511,Nerf Guns,42.4887218,None,2.5454955,None,1.184696,Tongue Out,12.4471366,Hawaiian,7.4160105,None,1.0618189,None,1.0200361,6,96.78553520000001
3259,Cheshire Popov,Red,6.056806,Cute Eyes,9.8966725,Tricolor,20.7757353,Knife and Fork,10.0373002,Fire Bucket,17.1242424,None,1.184696,Happy,12.4197802,Suit,15.272973,None,1.0618189,None,1.0200361,7,96.70894220000002
3260,Austin Wagner,Purple,6.1490751,Green Eyes,6.4362187,White,9.2487725,Milk,9.5779661,Pirate Hat,40.9492754,None,1.184696,Growling,11.3473896,Collar,7.8595271,None,1.0618189,None,1.0200361,7,96.6936571
3261,Mr. Garfield Alvarez,Orange,5.9110879,Green Eyes,6.4362187,Crystal,33.2411765,Milk,9.5779661,Fire Bucket,17.1242424,None,1.184696,Growling,11.3473896,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,7,96.68918000000001
3262,Weezey Fischer,Orange,5.9110879,Very Angry,9.8966725,Striped,10.0195035,Wand,37.6733333,None,2.5454955,None,1.184696,Very Angry,16.3797101,Hawaiian Shirt,7.9256662,None,1.0618189,None,1.0200361,6,96.66438120000001
3263,Casey Magee,Purple,6.1490751,Green Eyes,6.4362187,Gold,38.4421769,Pizza,9.4026622,None,2.5454955,None,1.184696,Serious,12.0747863,Suit,15.272973,None,1.0618189,None,1.0200361,6,96.63629990000003
3264,Beatrix Ivanov,Purple,6.1490751,Yellow Eyes,6.4954023,Striped,10.0195035,Skateboard,34.882716,None,2.5454955,None,1.184696,Very Angry,16.3797101,Chef,13.8504902,None,1.0618189,None,1.0200361,6,96.63530490000001
3265,Rosanne Esq.,Green,5.9798942,Cute Eyes,9.8966725,Gray Striped,9.6929674,Pizza,9.4026622,Chef Hat,23.6443515,None,1.184696,Fangs,17.6043614,Suit,15.272973,None,1.0618189,None,1.0200361,7,96.61931480000001
3266,Benji Lund,Yellow,6.1290672,Very Angry,9.8966725,Siamese,19.2210884,Knife and Fork,10.0373002,Halo,21.0074349,None,1.184696,Growling,11.3473896,Chef,13.8504902,None,1.0618189,None,1.0200361,7,96.61487560000002
3267,Cinnamon Denver,Red,6.056806,Very Angry,9.8966725,Siamese,19.2210884,Daruma,20.3273381,None,2.5454955,None,1.184696,Fangs,17.6043614,Nekkid,14.6398964,None,1.0618189,None,1.0200361,6,96.60457050000001
